Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
35dfb632bbb3250f14b6f63f6490a8d7a4f96f57f0a788573e63d750c5b5358e,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.715161,53.326085,On or near LARCH ROAD,E01012399,Halton 013D,Unable to prosecute suspect
c482551b3417b68acff15c36e78bd8de3e27a5c43e6adff6bd3fcbc7cdb5505e,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.704983,53.343476,On or near DEWAR COURT,E01012382,Halton 010B,Unable to prosecute suspect
e54415757637af00e4183d5655a8aaab61ccc47a10e8d7b18c8a5615b2b4f4c1,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.962011,53.284761,On or near STIPERSTONES CLOSE,E01018530,Cheshire West and Chester 009C,Investigation complete; no suspect identified
e835c97b7e0a61940eb2444c1b41d5dfef5393cc615d72f4d094a164345bbbd3,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.929188,53.197486,On or near ASHMUIR CLOSE,E01018316,Cheshire West and Chester 031D,Unable to prosecute suspect
c8fbbd4752c00e2fee139953c0ccc8787f413c736defca9e865dab3f2cfd5f60,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.128256,53.272251,On or near AYLESBURY CLOSE,E01018644,Cheshire East 014D,Investigation complete; no suspect identified
15bc743126ae4edbb9dbcbef033d2e2d3df1f6a0b7f801c32718a72d7c396a7e,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.581548,53.415233,On or near POPLARS AVENUE,E01012534,Warrington 006B,Investigation complete; no suspect identified
d4ae3b592e47bdee8ad1c15011eca66638fd272a7a448c1b6661aee6351dacfb,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.894081,53.209494,On or near BACHE AVENUE,E01018377,Cheshire West and Chester 028F,Unable to prosecute suspect
72941398ac86ca46c07ec9295a8ef2ab5056045b0ac53016d94bf6b087cda17c,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.861649,53.206542,On or near HOOLE ROAD,E01018346,Cheshire West and Chester 032B,Investigation complete; no suspect identified
89fde365fec26faab2e59e372690422cd1469ee43182b6c86ed6f4f7acdb6bcf,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.764089,53.362905,On or near DITCHFIELD ROAD,E01012388,Halton 006D,Unable to prosecute suspect
4f5ed81a664e1e3d668b90eaaccd1c5f0c1e3dcc55884d641e871d42f3e6bd33,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.254661,53.319787,On or near ARLINGTON CRESCENT,E01018653,Cheshire East 008D,Unable to prosecute suspect
b167c8afb9b3a44769876c018d26ec3e649179b2ad5c5ddfa2331aa75ec3fe88,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.682341,53.320506,On or near SALTASH CLOSE,E01012437,Halton 015D,Investigation complete; no suspect identified
ae75e572990ab7c39a5d75e54106e8c2d9f085dd99e20b13aa76358799e47026,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.572877,53.411527,On or near CAPESTHORNE ROAD,E01012536,Warrington 008D,Suspect charged
c84eba2efcd9b5b9994c277b9f49e5a5a7401ac2ccd0705bd49146f72f61f9c1,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.897478,53.279611,On or near NORFOLK ROAD,E01018520,Cheshire West and Chester 007B,Investigation complete; no suspect identified
dd9b94ff4bfe5331c73d08654f17c8c2ed0caa6529b873bc94c3ca89ae90c7ea,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.366075,53.143980,On or near CREWE ROAD,E01018435,Cheshire East 032D,Unable to prosecute suspect
2de859cabd526f470d0029f52f9df28a53bf8da4f74294aabbfc65afc724e8e8,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.296710,53.099057,On or near LONGVIEW AVENUE,E01018388,Cheshire East 040B,Unable to prosecute suspect
5ef1c3e791c3b4f547369d922dd5ed7bd490726f7b5b90a634b242ac03fa2cde,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.523699,53.188426,On or near GROSVENOR STREET,E01018731,Cheshire West and Chester 042A,Unable to prosecute suspect
b625f68d7670a024109e125e15dfbe79adcac7fe10f96ed775531ec4531ec528,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.581897,53.400032,On or near O'LEARY STREET,E01012482,Warrington 011B,Unable to prosecute suspect
8baa61f378f41859ded95db337a59a6edecd5f834772e18c153c83d3f4fbb483,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.475729,53.375684,On or near MANOR ROAD,E01012513,Warrington 021A,Unable to prosecute suspect
9532f59e0c3b313efca13f5b1e3529f1ddd83d7f2cfd7b7d3b544c7eac648277,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.475729,53.375684,On or near MANOR ROAD,E01012513,Warrington 021A,Unable to prosecute suspect
7c47c14f945070dd6467c65247b67b8f32d921087fefe5c5d59acb839e801a85,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.477722,53.255559,On or near ST ANDREWS CLOSE,E01018718,Cheshire West and Chester 017D,Unable to prosecute suspect
1bd37cb023400fca2bb4c4eaa644a1908c9268feef734e70c864be5011ee252e,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.716951,53.369274,On or near GREGSON ROAD,E01012412,Halton 003C,Investigation complete; no suspect identified
03b302ed0a1ffc1a647f2c532816a4c24d62632e4ad6d84a0a2a5fbd8f1d4388,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.190637,53.175052,On or near WHARFEDALE ROAD,E01018396,Cheshire East 026B,Investigation complete; no suspect identified
dba1cc2c4ccdbac6fbe80076b0778eff92000750d27a562a9c5e1aa4a8b28816,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.864682,53.189881,On or near CHRISTLETON ROAD,E01018319,Cheshire West and Chester 036A,Unable to prosecute suspect
0955e5e93334368ea4fa908727d4768b3f0b9e745e740d52c1853b0c2cc824b4,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.444822,53.106767,On or near ALMA AVENUE,E01018460,Cheshire East 036B,Investigation complete; no suspect identified
5768c38766baf553d4a8417652c8848d755e719e6d80e57ca4742266b536fa23,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.543916,53.191832,On or near ST JOHNS COURT,E01018736,Cheshire West and Chester 037A,Suspect charged
37612940bdae3d6b5908ba5cfa37e2b9b53e7defae966db95514a168aa067939,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.120952,53.282209,On or near SPRINGWOOD WAY,E01018643,Cheshire East 014C,Formal action is not in the public interest
a791c75cc23573058db7807e2c2b43f594f3422bdb1d5a7e721bcf49dd60a828,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.864682,53.189881,On or near CHRISTLETON ROAD,E01018319,Cheshire West and Chester 036A,Unable to prosecute suspect
686fcd964b4c44f6dc48f312327c92eeb613600e029f0d128211f05a5c2edac3,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.935670,53.270993,On or near WARREN COURT,E01018556,Cheshire West and Chester 013A,Offender given a drugs possession warning
342b224105d6b575379133ca87c925ddc4e679e82b585cf01f20bfe90e7fe006,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.536195,53.426654,On or near TURTON CLOSE,E01012464,Warrington 004D,Unable to prosecute suspect
ab68f1ff311c09385400b437f59695aab93345ca8a83d4bfb26fa7b7d93fa4a5,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.505770,53.197339,On or near ESK ROAD,E01018748,Cheshire West and Chester 035C,Unable to prosecute suspect
ef2f9e2bab6225ea55a236b700052741f0f533576d9d27c2c07afa5b271dea58,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.675504,53.337219,On or near WESTWOOD,E01012444,Halton 010D,Investigation complete; no suspect identified
3854dbb82b7f80c62e05f5b6cd1a5ae6cac36632b5e650c8e78d0210030abff3,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.449875,53.098577,On or near HOLT STREET,E01018467,Cheshire East 036E,Unable to prosecute suspect
54bd3c52560df1fd754e0dd5a2f6e7d570b1e4be52844b06a067f7ebc740ef5a,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.118144,53.253717,On or near BARBER STREET,E01018627,Cheshire East 018E,Unable to prosecute suspect
cfa9993e5d92040e35a3bf54b9eecec31388c9280bca470633ed680342f7bc68,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.097891,53.298275,On or near PALMERSTON STREET,E01018576,Cheshire East 013B,Investigation complete; no suspect identified
f4214fcf4bc89eab8237203b2c077e5bf3316c6f40629af15d867eb7efad6434,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.682119,53.318827,On or near KILNCROFT,E01012439,Halton 015E,Unable to prosecute suspect
21a60107e7ad4112d158ef2a47923753587e0035f97f2a355a5bed6c0a7e3624,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.571312,53.255300,On or near Sports/Recreation Area,E01018729,Cheshire West and Chester 019D,Unable to prosecute suspect
505610c5eff98ce9a40ad9e91d0cac22efd2f04435215157d8f2b0c30038589f,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.456711,53.379525,On or near Sports/Recreation Area,E01012518,Warrington 021F,Investigation complete; no suspect identified
fde1657cdba821c038a9d98793f17dbb516e8592da909fdf845cede81250f16d,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.704025,53.328209,On or near CENTRAL EXPRESSWAY,E01012396,Halton 013B,Investigation complete; no suspect identified
7f063a19706fb34f2a83cfe5204414e64ed8fbb1d04d8ec6c1d59193ffc5b1fd,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.728876,53.338865,On or near BRIDGEWATER EXPRESSWAY,E01012431,Halton 012F,Investigation complete; no suspect identified
1d9eded613725c9fa6eaee5f56554064f6917da26804ad7f32e7d90435366af0,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.574539,53.412022,On or near WHITBY AVENUE,E01012536,Warrington 008D,Investigation complete; no suspect identified
9f89a9558bf13467cd2f71115276496b7d5425148a0ce2d2622e408a773f3fb6,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.715855,53.208775,On or near CHESTER ROAD,E01018350,Cheshire West and Chester 030B,Unable to prosecute suspect
bb760d7e7b822682f7aa6f37ca716769d51ac10ed73de34e3b112ad557e42518,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.711423,53.327024,On or near GRANGEWAY,E01012396,Halton 013B,Investigation complete; no suspect identified
2e98281de5b15b04f2862af7c504db16d6812006d5a2ebb1c04d21a9256d5d4a,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.711423,53.327024,On or near GRANGEWAY,E01012396,Halton 013B,Investigation complete; no suspect identified
b5dd6defd2b1c71fc6e7a8cab6ae688c467d8bf22c793c2eb106c50927731955,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.549312,53.377202,On or near ADAMSON COURT,E01012487,Warrington 022C,Unable to prosecute suspect
5f5b981848a02c44cae03b8443c953a9a574831e2990042b983e277bbe9c8d3b,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.742111,53.338199,On or near PICOW FARM ROAD,E01012428,Halton 012C,Unable to prosecute suspect
9d77bf41c4f25ab9c4b4699ecef7ba053ea3f1fa38927abba7445f5e5264a341,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.518521,53.075510,On or near BARONY COURT,E01018455,Cheshire East 047C,Unable to prosecute suspect
6092df8fc73751beda8301ea6c6f4d4d064269f8af5c57a81792b7f1c435f5ff,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.535059,53.180087,On or near BEDFORD RISE,E01018740,Cheshire West and Chester 042C,Unable to prosecute suspect
c3fc4567cad073060c2f232822a2d4b91e639d0894c0178a0ddb44c6ae1e2b53,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.518521,53.075510,On or near BARONY COURT,E01018455,Cheshire East 047C,Unable to prosecute suspect
cd10ef6bf1fd2dbc66792b8e2fc9722a38e7ef37a55d133d0b42e3a43245ab7a,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.913550,53.179394,On or near LANSDOWNE GROVE,E01018333,Cheshire West and Chester 043B,Unable to prosecute suspect
179429386cad2f1012db72f11177ecc227cae0a1c119497b0d27b057b11674b8,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.933912,53.198590,On or near DINAS CLOSE,E01018317,Cheshire West and Chester 031E,Unable to prosecute suspect
4119cb743b68b4873911973c2286d6ff9c0677abfe08160402c6847650294d64,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.586833,53.395846,On or near SCOTT STREET,E01012483,Warrington 018C,Unable to prosecute suspect
3f514ae8ffe298ac7e3dec0971a97e4c7315741ed503d57ca4fc98fdc7e9d6f0,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.515181,53.246864,On or near HOLKAM CLOSE,E01018700,Cheshire West and Chester 023D,Investigation complete; no suspect identified
f8d498d51b641a88aeb91f291d1944d16ed25b5adc1ca74bc24a25f133c80f50,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.557225,53.276275,On or near WESTFIELD GROVE,E01018672,Cheshire West and Chester 012B,Unable to prosecute suspect
e4c20d3f660c2e9e612fa907ea8a6ce372cacf1f9877dae4f72d746fef52c19b,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.579133,53.262840,On or near Petrol Station,E01018727,Cheshire West and Chester 019B,Investigation complete; no suspect identified
a83d4839d3c0aca42ea902a634fb7ee826981b02245a09b0eab1e0bdca79f679,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.597077,53.390707,On or near Parking Area,E01033300,Warrington 018F,Unable to prosecute suspect
e7fcc47ed017487d2f63a5797fd8419558bf54e2cc0628d9165200c14537477f,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.588101,53.365628,On or near RED LANE,E01012558,Warrington 023D,Investigation complete; no suspect identified
3fb180c4a3f48286c07a9a8f760c56ebdf8e0d0545a0a7dede110e14a0dc1aef,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.153832,53.270647,On or near STIRLING CLOSE,E01018620,Cheshire East 015D,Investigation complete; no suspect identified
ad8122eac7000220f2ed8d9d97f6878c1c6e8ead2ed8df052f78daa3d43a5017,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.137855,53.268258,On or near WENLOCK CLOSE,E01018617,Cheshire East 017C,Unable to prosecute suspect
4c53e0b681bb91672c06761fa42e469e31ab14963aac797a908dd0841dd79744,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.450559,53.185399,On or near ROLT CRESCENT,E01018426,Cheshire East 024C,Suspect charged
03a8ed57fdf07e5c77560be36af1d6a21dfdc4e8da8f2525fd1a1de6a1f57e8a,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.398793,53.139857,On or near COLERIDGE CLOSE,E01018441,Cheshire East 031B,Unable to prosecute suspect
a4c68d626401eeb4fc02064b3b4013812c6e1638cdf78b7eee4ec83020dea7be,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.794805,53.330605,On or near CHURCH ROAD,E01012401,Halton 008C,Investigation complete; no suspect identified
130fe6b2b6046fcc768085fca6eb37ebe5dee2ec38d49ccf86635f3573b18f1e,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.441701,53.098113,On or near Shopping Area,E01018464,Cheshire East 039B,Investigation complete; no suspect identified
d832945e5350478a183a707d9df5423349100363c7ccaac7edb374bc819360c1,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.796432,53.245424,On or near LOW HILL,E01018308,Cheshire West and Chester 022A,Unable to prosecute suspect
d3bd03b7f870b1d44e7076173553bd8ea4a745be43d788afcce1986a44aa2bf5,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.105334,53.292273,On or near ENDON AVENUE,E01018577,Cheshire East 013C,Unable to prosecute suspect
5c8ba39d863aa2a2160d414040ad82f0f44ea144453698b16d48db7b77ccefaf,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.494011,53.383736,On or near STAR LANE,E01012519,Warrington 021G,Unable to prosecute suspect
f067dc5b73a8f2d95a75cbf668505916c2ef4e18e4cd158e80b5009e5e49d1a4,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.105334,53.292273,On or near ENDON AVENUE,E01018577,Cheshire East 013C,Unable to prosecute suspect
31829754e41a2ca9feb839aef80f6fa8cd1419578145c02f0ca6d9d17f9f9316,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.154488,53.257208,On or near VICARAGE WAY,E01018645,Cheshire East 019B,Unable to prosecute suspect
cf0273a2672af286b15715c98994fd1d335ea75e591baa1bc06c44333b6823bf,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.937182,53.277714,On or near Parking Area,E01018541,Cheshire West and Chester 008C,Investigation complete; no suspect identified
03fe27501a0a0191efb95c22213638cf869ce5f46cf17e027793985eb77b8543,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.566186,53.386867,On or near MOORSIDE,E01012506,Warrington 020C,Unable to prosecute suspect
7859734fa7a2d80893ff13bafdd08b1aac99ca464b8026be4ee38f14f08a597a,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.515286,53.223160,On or near Parking Area,E01018680,Cheshire West and Chester 026A,Investigation complete; no suspect identified
0ff74fb48f51232f86f4697da17232dc15a7e20d30aadbff28a870be720b55af,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.120952,53.282209,On or near SPRINGWOOD WAY,E01018643,Cheshire East 014C,Unable to prosecute suspect
87285abdc9c67e3b457d7055b4e5c5824e247169643d1f65390be60e32fae06c,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.889460,53.188108,On or near Parking Area,E01018326,Cheshire West and Chester 034A,Unable to prosecute suspect
cfe4a124b497605cf622f35e515016a8a48cff3948babd7fec65e4aa49f7ffbc,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.443496,53.108533,On or near LIME STREET,E01018476,Cheshire East 035B,Unable to prosecute suspect
42013321aea2bdaaaeebf76afcde3315ba6b2ef5dba66865a05c910f0b21d210,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.498466,53.068323,On or near Shopping Area,E01018508,Cheshire East 048D,Investigation complete; no suspect identified
09f657728f694779da59f3dc48756eb9e4fe4c32c4799e19d835f3220572bbc8,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.529472,53.175968,On or near SWALLOW COURT,E01018742,Cheshire West and Chester 042D,Investigation complete; no suspect identified
a6fda3066ba93170a309e2a632e8d1339916541f430230e981d2c82ce43da470,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.892549,53.208580,On or near Supermarket,E01018374,Cheshire West and Chester 028C,Investigation complete; no suspect identified
bcfff78b0475fc071cd71781fd5b40e093875882f90dcee86e055f0bc4a620c0,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.587347,53.397165,On or near LAIRA STREET,E01033303,Warrington 017G,Unable to prosecute suspect
5e4a54c27f316cfdc13d3513b3ac16c5dfba7eaa52d4f2877cee54475791396f,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.735790,53.348782,On or near BANK STREET,E01012441,Halton 007D,Unable to prosecute suspect
52233b6fd48329647b5a670b9ba117fd608ec4885c63f00715b44fcd9cf9913e,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.543695,53.183878,On or near MONTGOMERY WAY,E01018739,Cheshire West and Chester 040C,Suspect charged
131633cf5224ed074430c340deb65753b24bd85668bcc880d984a78af094ec29,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.222554,53.351976,On or near CONISTON DRIVE,E01018592,Cheshire East 004B,Investigation complete; no suspect identified
c9ec4306e567ccb3c015377e3baa875febb3b590c21a086c37e6985e85995cc0,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.303011,53.096776,On or near Supermarket,E01018389,Cheshire East 040C,Unable to prosecute suspect
60962f4395203b0fbfbb3ff3a03189d027210c8beabe24d8d16458b0d99f01e7,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.669463,53.164225,On or near HEATHERWAYS,E01018723,Cheshire West and Chester 045B,Investigation complete; no suspect identified
d4a3de34283141a61e141adbef8976c6d7f33c0547c223e32d213307e46fa3c3,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.772831,53.352728,On or near BLACKBURNE AVENUE,E01012391,Halton 008B,Unable to prosecute suspect
32c88543d2d1c70155d54e2d5fbf2b979b9e9e5446526e42eef7c841a96d159a,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.925040,53.284955,On or near HIMALAYAN BIRCH CLOSE,E01018546,Cheshire West and Chester 005A,Unable to prosecute suspect
82200c78d7a655b51439629d5dd9b4fbbb449368f0e4e14706d9aa27028d7a22,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.723152,53.339628,On or near PERRY STREET,E01012405,Halton 011E,Investigation complete; no suspect identified
705f4c482054f174ab72270923f10116f4a9ba1362266b512a9626c2fbaa3c73,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.035011,53.354669,On or near GOYT ROAD,E01018585,Cheshire East 001A,Investigation complete; no suspect identified
241d2acb992ba3eea52698128c2b8de542ecfe8bf2fe41dce4ddd08b7d88844f,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.742111,53.338199,On or near PICOW FARM ROAD,E01012428,Halton 012C,Unable to prosecute suspect
42eb6db11154bd6e7d97034b2df3a4dd1fa0139919e77aef51e55bea0695a33f,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.118732,53.255218,On or near KNIGHT'S CLOSE,E01018626,Cheshire East 016A,Unable to prosecute suspect
f9f19074279512dfb5fd563dacbff94ebdd13c6ab8b6efe5b9aed11501d0ee56,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.115157,53.341171,On or near BARCLAY ROAD,E01018658,Cheshire East 003C,Investigation complete; no suspect identified
23898afd9dea697ca4223e5f45a8f8301b4c93266ee015982c6c15fee91ae356,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.734596,53.350093,On or near MERSEY ROAD,E01012441,Halton 007D,Unable to prosecute suspect
b6b7fe33773be9ae2f6152e844abb6def02e975fb5242218e503a13ceec1483a,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.893958,53.274765,On or near JUBILEE GREEN,E01018553,Cheshire West and Chester 011E,Unable to prosecute suspect
6bff2bacf8674f39d71bb0ace594443de1b0358f57a7e0369f01ba3d0f1651b9,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.728382,53.385619,On or near GANTON CLOSE,E01012392,Halton 001A,Investigation complete; no suspect identified
e3a577c54b28a6964041644b9a2e8de7919c707ec1f5358d5fb5cf6beb7b3d5f,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.865479,53.193057,On or near CHURTON STREET,E01018319,Cheshire West and Chester 036A,Unable to prosecute suspect
3c75e36e85b6d345f3683ec04f34b30417df88cd441dea6e2dc1138c19a40d78,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.712035,53.339434,On or near Supermarket,E01012404,Halton 011D,Suspect charged
a29b25df9e6a7775830633cddfa8e6ccf7268d244e829fb9f0b7da5b04b94554,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.489677,53.258927,On or near LIVERPOOL STREET,E01018715,Cheshire West and Chester 018C,Unable to prosecute suspect
162f0c8f0b00d8d369c2cb1a7d307839a18c60d5a70ee80f92079d1aaaf3ae32,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.494366,53.262503,On or near Supermarket,E01018715,Cheshire West and Chester 018C,Suspect charged
183f8878dcb2d11f944a35f0ea49bff08fd6c7c3412a54629cce8d0a2f0c2303,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.519149,53.449291,On or near WHITEGATE AVENUE,E01012474,Warrington 002B,Unable to prosecute suspect
afae7dd5f252089be7398fbcb6357dbdb463c9c10040047fcd5cec4631625001,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.863190,53.207259,On or near IVY MEWS,E01018346,Cheshire West and Chester 032B,Unable to prosecute suspect
ae584cce65a5f93cb67090854d63cc65718b8cf5b22e93f94474d55ebec7de90,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.937182,53.277714,On or near Parking Area,E01018541,Cheshire West and Chester 008C,Unable to prosecute suspect
1ddc7519dfe5aadf44ded95cd59502a4cac92451238243f9c0dbf8269f7561e3,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.920388,53.275795,On or near SINGLETON ROAD,E01018539,Cheshire West and Chester 010C,Unable to prosecute suspect
6a0c0ef8ca8fbedf86c243c534b0b4abcac71f99a3acb27e0b59c836d42db62a,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.454378,53.106407,On or near DUTTON WAY,E01018461,Cheshire East 036C,Suspect charged
6eed5e087c8bbcf2d877b06aa9331fe0e5febb4e1cc6e540e240b3eeb36aefb0,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.935938,53.281194,On or near PARKLANDS,E01018541,Cheshire West and Chester 008C,Unable to prosecute suspect
a319618b059d0520e7c12c9b683b8d0a6f9179c82813acb50ab46e44eb103b73,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.562072,53.412396,On or near VALIANT CLOSE,E01012545,Warrington 008E,Unable to prosecute suspect
f2e0c5e3837a01d547088fa616046e4b292b607753ce4123d634601ff3e103c3,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.934413,53.205077,On or near Sports/Recreation Area,E01018313,Cheshire West and Chester 031A,Unable to prosecute suspect
bd52e481e10fdfc19d098ccdbba6821751ee2728977c876f4b2e266085dc7cd6,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.595275,53.387615,On or near SUEZ STREET,E01033300,Warrington 018F,Unable to prosecute suspect
fb3d168515dc3e4413cc33bdfbeff90edfb1c9af5abd0074ed1beb89a23f85f7,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.438242,53.106054,On or near HOSPITAL STREET,E01018477,Cheshire East 035C,Unable to prosecute suspect
97850feb2d5e5eaec1da4c1a967ed853545bbded26a51642ec3554d130d6e9c3,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.902071,53.209928,On or near Sports/Recreation Area,E01018374,Cheshire West and Chester 028C,Unable to prosecute suspect
6ff8507dde4fceef316cc9e77e275b09a37891e41e211db0a1ed4b318c5afe21,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.311108,53.090912,On or near LAKE VIEW,E01018391,Cheshire East 042B,Investigation complete; no suspect identified
7b99c91a7f39f054f9cfab81442a50782107fd429a9edb316c9a625aa9000179,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.517914,53.068492,On or near CROMWELL COURT,E01018451,Cheshire East 047A,Further investigation is not in the public interest
bb2294f1661e4c55c2ef6df980fe9b001e676900ea62d2177081969361d98c28,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.413026,53.370228,On or near ARTHILL LANE,E01018648,Cheshire East 007C,Investigation complete; no suspect identified
b3a160b21c2b9dd6b7be8adbf234f77334375190d5398d3c5390c450f86529c4,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.542714,53.380810,On or near MOTTRAM CLOSE,E01012485,Warrington 022A,Unable to prosecute suspect
bfdbc0c2bcd549cdc904408ea8f8e892efd12eaaeb494697a998816a5795f5f7,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.592734,53.389749,On or near HILL STREET,E01033300,Warrington 018F,Unable to prosecute suspect
4ab84e4a003cf34f50a2b5e4d30ae44feda49974910f0e4dba0b9b4aa637ca0e,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.544862,53.377133,On or near Supermarket,E01012487,Warrington 022C,Investigation complete; no suspect identified
50ca0936d6c79010a47440f0df860fe059df68d30de090b7620539a0c4cc0129,2020-07,Cheshire Constabulary,Cheshire Constabulary,-2.594762,53.415528,On or near HARVEY COURT,E01012537,Warrington 006D,Unable to prosecute suspect
